
================ PAGE 1 ==================
[386.9, 515.0, 419.0, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'notice'
[423.7, 515.0, 434.4, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[439.1, 515.0, 477.5, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'stipend'
[482.2, 515.0, 491.4, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[496.1, 515.0, 514.3, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'lieu'
[519.0, 515.0, 529.7, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[534.4, 515.0, 559.5, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'such'
[49.7, 532.3, 81.8, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'notice'
[81.8, 532.3, 88.0, 544.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[88.9, 532.3, 147.5, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Techsprout'
[151.4, 532.3, 161.9, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'AI'
[165.8, 532.3, 190.8, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Labs'
[194.7, 532.3, 211.6, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Pvt'
[211.6, 532.3, 217.9, 544.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[218.7, 532.3, 234.9, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Ltd'
[234.9, 532.3, 241.2, 544.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[242.0, 532.3, 287.0, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'reserves'
[291.0, 532.3, 307.5, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[311.4, 532.3, 335.1, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'right'
[339.0, 532.3, 349.1, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[353.0, 532.3, 402.1, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'terminate'
[406.0, 532.3, 422.5, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[426.4, 532.3, 478.0, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[478.0, 532.3, 484.3, 544.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[485.1, 532.3, 523.5, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'without'
[527.4, 532.3, 559.5, 544.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'notice'
[49.7, 549.5, 60.5, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[66.7, 549.5, 140.1, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'compensation'
[140.1, 549.5, 146.4, 561.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[149.5, 549.5, 212.2, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'immediately'
[218.4, 549.5, 227.6, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[233.8, 549.5, 264.4, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'cases'
[270.6, 549.5, 281.2, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[287.4, 549.5, 348.0, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'misconduct'
[348.0, 549.5, 354.3, 561.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[357.4, 549.5, 393.5, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'breach'
[399.8, 549.5, 410.4, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[416.6, 549.5, 490.1, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'confidentiality'
[489.6, 549.5, 495.9, 561.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[499.0, 549.5, 542.6, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'violation'
[548.8, 549.5, 559.5, 561.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[49.7, 566.8, 97.8, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'company'
[100.9, 566.8, 140.7, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'policies'
[140.7, 566.8, 146.9, 579.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[146.9, 566.8, 157.7, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[160.8, 566.8, 198.4, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'actions'
[201.5, 566.8, 260.1, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'detrimental'
[263.2, 566.8, 273.3, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[276.4, 566.8, 292.9, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[296.0, 566.8, 360.2, 579.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'organization'
[360.2, 566.8, 363.4, 579.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 605.8, 62.6, 618.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '8.'
[62.6, 605.8, 103.9, 618.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Dispute'
[106.5, 605.8, 163.5, 618.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Resolution'
[49.7, 644.0, 69.8, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Any'
[73.6, 644.0, 111.9, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'dispute'
[115.6, 644.0, 150.4, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'arising'
[154.1, 644.0, 178.4, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'from'
[182.1, 644.0, 200.7, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'this'
[204.4, 644.0, 256.0, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[259.7, 644.0, 283.5, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[287.2, 644.0, 300.4, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'be'
[304.1, 644.0, 342.1, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'subject'
[345.8, 644.0, 355.9, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[359.6, 644.0, 412.7, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'arbitration'
[416.5, 644.0, 425.6, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[429.3, 644.0, 486.7, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Hyderabad'
[486.7, 644.0, 493.0, 656.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[493.6, 644.0, 543.1, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'governed'
[546.8, 644.0, 559.5, 656.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'by'
[49.7, 661.3, 66.3, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[71.7, 661.3, 95.3, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'laws'
[100.7, 661.3, 111.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[116.8, 661.3, 141.8, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'India'
[141.8, 661.3, 148.0, 673.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[150.4, 661.3, 170.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'The'
[175.8, 661.3, 219.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'decision'
[224.8, 661.3, 235.5, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[240.9, 661.3, 257.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[262.8, 661.3, 314.8, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'appointed'
[320.2, 661.3, 368.2, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'arbitrator'
[373.6, 661.3, 397.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[402.8, 661.3, 416.0, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'be'
[421.4, 661.3, 443.4, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'final'
[448.8, 661.3, 468.2, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[473.6, 661.3, 512.2, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'binding'
[517.6, 661.3, 530.7, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'on'
[536.1, 661.3, 559.5, 673.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'both'
[49.7, 678.5, 85.5, 690.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'parties'
[85.5, 678.5, 88.7, 690.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 717.5, 62.5, 729.7] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '9.'
[62.5, 717.5, 127.2, 729.9] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Acceptance'
[129.8, 717.5, 140.9, 729.9] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'of'
[143.5, 717.5, 171.1, 729.9] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Offer'
[432.0, 699.4, 484.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Techsprout'
[487.2, 699.4, 496.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'AI'
[499.2, 699.4, 521.3, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Labs'
[523.6, 699.4, 539.1, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Pvt'
[539.1, 699.4, 544.2, 709.9] Font='Type3 (15 0 R)' Size=9.5 Color=2634350 | '.'
[544.2, 699.4, 558.7, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Ltd'
[396.8, 713.6, 417.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '501,'
[417.7, 713.6, 459.5, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Manjeera'
[462.2, 713.6, 499.7, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Majestic'
[502.4, 713.6, 556.0, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Commercial'
[556.0, 713.6, 558.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[418.6, 726.4, 444.3, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'JNTU'
[447.0, 726.4, 469.9, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Road'
[469.9, 726.4, 475.3, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[475.3, 726.4, 501.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'KPHB'
[501.0, 726.4, 506.4, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[506.4, 726.4, 556.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Hyderabad'
[556.0, 726.4, 558.7, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[474.8, 738.4, 498.1, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'www'
[497.4, 738.4, 500.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[500.1, 738.4, 548.4, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'techsprout'
[548.4, 738.4, 551.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[551.1, 738.4, 558.7, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'ai'

================ PAGE 4 ==================
[49.7, 116.8, 84.3, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Please'
[88.1, 116.8, 109.8, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'sign'
[113.5, 116.8, 132.9, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[136.6, 116.8, 167.9, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'return'
[171.6, 116.8, 177.8, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'a'
[181.5, 116.8, 226.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'scanned'
[229.7, 116.8, 255.3, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'copy'
[259.0, 116.8, 269.7, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[273.4, 116.8, 292.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'this'
[295.7, 116.8, 322.4, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'letter'
[326.1, 116.8, 338.8, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'by'
[342.5, 116.8, 407.2, 129.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '12-06-2026'
[410.9, 116.8, 421.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[424.7, 116.8, 464.8, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'confirm'
[468.5, 116.8, 491.7, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'your'
[495.4, 116.8, 556.3, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'acceptance'
[556.3, 116.8, 559.5, 129.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 134.0, 84.3, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Failure'
[87.4, 134.0, 97.5, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[100.6, 134.0, 113.9, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'do'
[117.0, 134.0, 129.4, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'so'
[132.5, 134.0, 163.4, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'within'
[166.5, 134.0, 183.0, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[186.1, 134.0, 214.4, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'given'
[217.5, 134.0, 270.2, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'timeframe'
[273.3, 134.0, 290.3, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'will'
[293.4, 134.0, 327.5, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'render'
[330.6, 134.0, 349.2, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'this'
[352.3, 134.0, 403.8, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[406.9, 134.0, 431.5, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'offer'
[434.6, 134.0, 456.5, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'void'
[456.5, 134.0, 459.7, 146.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[432.0, 699.4, 484.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Techsprout'
[487.2, 699.4, 496.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'AI'
[499.2, 699.4, 521.3, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Labs'
[523.6, 699.4, 539.1, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Pvt'
[539.1, 699.4, 544.2, 709.9] Font='Type3 (15 0 R)' Size=9.5 Color=2634350 | '.'
[544.2, 699.4, 558.7, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Ltd'
[396.8, 713.6, 417.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '501,'
[417.7, 713.6, 459.5, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Manjeera'
[462.2, 713.6, 499.7, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Majestic'
[502.4, 713.6, 556.0, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Commercial'
[556.0, 713.6, 558.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[418.6, 726.4, 444.3, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'JNTU'
[447.0, 726.4, 469.9, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Road'
[469.9, 726.4, 475.3, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[475.3, 726.4, 501.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'KPHB'
[501.0, 726.4, 506.4, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[506.4, 726.4, 556.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Hyderabad'
[556.0, 726.4, 558.7, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[474.8, 738.4, 498.1, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'www'
[497.4, 738.4, 500.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[500.1, 738.4, 548.4, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'techsprout'
[548.4, 738.4, 551.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[551.1, 738.4, 558.7, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'ai'

================ PAGE 5 ==================
[49.7, 124.3, 67.5, 136.5] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '10.'
[67.5, 124.3, 92.3, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Data'
[94.9, 124.3, 140.4, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Security'
[140.4, 124.3, 153.0, 136.5] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '&'
[153.0, 124.3, 163.4, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'IT'
[166.0, 124.3, 203.0, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Assets'
[49.7, 162.5, 56.8, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'If'
[60.0, 162.5, 105.8, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'provided'
[109.0, 162.5, 130.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'with'
[134.0, 162.5, 140.1, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'a'
[143.3, 162.5, 175.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'laptop'
[175.7, 162.5, 182.0, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[182.1, 162.5, 209.6, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'email'
[212.9, 162.5, 249.6, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'access'
[249.6, 162.5, 255.9, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[256.0, 162.5, 266.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[269.9, 162.5, 306.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'access'
[309.9, 162.5, 320.0, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[323.2, 162.5, 380.9, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'proprietary'
[384.1, 162.5, 427.2, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'systems'
[427.2, 162.5, 433.4, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[433.6, 162.5, 452.6, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'you'
[455.8, 162.5, 479.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[482.9, 162.5, 496.0, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'be'
[499.2, 162.5, 559.5, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'responsible'
[49.7, 179.8, 64.2, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'for'
[68.2, 179.8, 128.0, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'maintaining'
[132.0, 179.8, 154.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'data'
[158.7, 179.8, 200.6, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'security'
[204.6, 179.8, 224.0, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[228.0, 179.8, 282.0, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'complying'
[286.0, 179.8, 307.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'with'
[311.7, 179.8, 328.3, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[332.2, 179.8, 380.3, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'company'
[380.3, 179.8, 383.6, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '''
[383.6, 179.8, 389.4, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 's'
[393.3, 179.8, 403.4, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'IT'
[407.4, 179.8, 439.0, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'usage'
[443.0, 179.8, 482.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'policies'
[482.8, 179.8, 489.1, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[489.9, 179.8, 502.9, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'All'
[506.8, 179.8, 554.9, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'company'
[554.4, 179.8, 559.5, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '-'
[49.7, 197.0, 83.7, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'issued'
[86.8, 197.0, 141.9, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'equipment'
[145.0, 197.0, 170.5, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'must'
[173.6, 197.0, 186.8, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'be'
[189.9, 197.0, 234.3, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'returned'
[237.4, 197.0, 246.5, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[249.6, 197.0, 276.3, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'good'
[279.4, 197.0, 327.5, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'condition'
[330.6, 197.0, 356.9, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'upon'
[360.0, 197.0, 417.7, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'completion'
[420.8, 197.0, 431.4, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[434.5, 197.0, 451.0, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[454.1, 197.0, 505.7, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[505.7, 197.0, 508.8, 209.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 236.0, 65.2, 248.2] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '11.'
[65.2, 236.0, 106.5, 248.4] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Dispute'
[109.1, 236.0, 166.0, 248.4] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Resolution'
[168.7, 236.0, 174.8, 248.4] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 's'
[177.4, 236.0, 241.3, 248.4] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Jurisdiction'
[49.7, 274.3, 69.8, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Any'
[75.9, 274.3, 114.3, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'dispute'
[120.3, 274.3, 155.1, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'arising'
[161.2, 274.3, 185.4, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'from'
[191.5, 274.3, 210.1, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'this'
[216.2, 274.3, 272.0, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'agreement'
[278.1, 274.3, 288.8, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[294.9, 274.3, 318.1, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'your'
[324.1, 274.3, 375.7, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[381.8, 274.3, 405.6, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[411.7, 274.3, 424.8, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'be'
[430.9, 274.3, 468.9, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'subject'
[474.9, 274.3, 485.0, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[491.1, 274.3, 544.2, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'arbitration'
[550.3, 274.3, 559.5, 286.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[49.7, 291.5, 107.1, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Hyderabad'
[107.1, 291.5, 113.4, 303.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[114.2, 291.5, 163.6, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'governed'
[167.5, 291.5, 180.2, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'by'
[184.1, 291.5, 200.6, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[204.5, 291.5, 228.1, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'laws'
[232.0, 291.5, 242.6, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[246.5, 291.5, 271.5, 303.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'India'
[271.5, 291.5, 277.8, 303.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
